SampleID,SampleTime,SiteDescription,Latitude,Longitude,Site,SITEID,PFBA,PFMPA,3:3 FTCA,PFPeA,PFMBA,4:2 FTS,NFDHA,PFHxA,PFBS,HFPO-DA,5:3 FTCA,PFEESA,PFHpA,PFPeS,ADONA,6:2 FTS,PFOA,PFHxS,7:3 FTCA,PFNA,PFHpS,8:2 FTS,N-MeFOSAA,PFDA,N-EtFOSAA,PFOS,PFUnDA,9Cl-PF3ONS,PFNS,PFDoDA,PFOSA,PFDS,PFTrDA,11Cl-PF3OUdS,PFTeDA,PFDoDS,N-MeFOSE,N-MeFOSA,N-EtFOSE,N-EtFOSA,CL,COND25,DO,PH,NH3_N,OP,OX_N,SCA,SK,SMG,SNA,SO4,WTEMP,TSS,TALK,Sum_PFAS,Sum_PFCAs,Sum_PFSAs,Sum_Precursors,SampleDate,PPT_7D,PPT_30D,PPT_90D,PPT_MAX1D_30D,WET_DAYS_30D,DRY_SPELL_30D,HEAVY_RAIN_DAYS_7D_10MM,HEAVY_RAIN_DAYS_7D_25MM,HEAVY_RAIN_DAYS_30D_10MM,HEAVY_RAIN_DAYS_30D_25MM,HEAVY_RAIN_DAYS_30D_P90,TMEAN_30D,TMEAN_90D,GDD_90D,HEAT_DAYS_30D,VPDMAX_MEAN_7D,VPDMAX_MEAN_30D,VPDMIN_MEAN_30D,VPDMAX_MAX_30D,HIGH_VPD_DAYS_30D,VPD_CONTRAST_7D_30D,ARIDITY_PROXY_30D,MONTH,GROWING_SEASON,PPT_DAY,TMEAN_DAY,TMAX_DAY,TMIN_DAY,VPDMAX_DAY,VPDMIN_DAY,VPDMEAN_DAY,Developed_1KM,Forest_1KM,Agriculture_1KM,Wetlands_1KM,Water_1KM,Barren_1KM,Shrubland_1KM,Grassland_1KM,Developed_2KM,Forest_2KM,Agriculture_2KM,Wetlands_2KM,Water_2KM,Barren_2KM,Shrubland_2KM,Grassland_2KM,Date
24-2454,10:50,Rocky Run at Stringfellow Rd,38.868256,-77.40711,FLOAT G1,S11,2.01,0.76,0.232835832,11.55,0.115691013,0.124261017,0.069696799,9.35,7.12,1.88,0.450191028,1.22,4.38,0.078017612,2.58,0.192980172,10.06,1.88,0.725056137,10.52,0.085608874,0.071102589,0.034923046,1.74,0.57,8.91,2.98,0.143836521,0.018597999,0.026297122,0.95,0.016167561,0.064177023,0.026222841,0.05786129,0.005285154,9.8,0.024684293,0.161137994,0.054108669,37.02195456,285,8.08,7.126921885,0.03,0.02,0.28,17.1,1.67,6.14,24.9,23.31388911,19.1,23.57608215,54.87820445,91.03874058,53.61402645,19.50373656,17.92097758,8/21/2024,23.25,101.54,235.87,24.62,12,7,1,0,4,0,4,25.98,25.40777778,1386.7,10,24.55285714,26.631,1.768666667,43,14,-2.078142857,3.812849686,8,1,0.13,17,23.3,10.7,17.14,2.11,9.625,91.10473458,4.992826399,0,3.902439024,0,0,0,0,89.72043011,8.996415771,0,1.283154122,0,0,0,0,8/21/2024
24-2442,12:45,Occoquan High Dam,38.6938889,-77.2772222,ST01,S37,17.32,2.5,0.245636409,24.98,1.73,0.13016612,0.06561962,19.36,8.39,1.9,0.414082004,0.024242636,5.64,1.29,2.5,5.88,11.6,3.14,0.692455709,3.75,0.81,0.069076066,0.033669619,0.318144048,0.67,9.22,1.73,0.12783103,0.01607656,0.030508881,0.93,0.01451362,0.060886038,0.031387506,0.057472914,0.005370018,9.6,0.031104083,0.165808158,0.053826004,45.67715108,276,9.86,8.012099221,0.07,0.050819378,1.65,42.3,8.94,8.82,35.8,58.7336739,26.9,5.9,77.4,135.527877,89.07701188,23.06942137,23.38144379,8/21/2024,5.53,96.54,233.71,36.58,12,5,0,0,2,1,2,25.72333333,25.20555556,1368.5,10,20.07,21.532,2.04,38.47,10,-1.462,4.483559354,8,1,0,17.3,22.9,11.7,15.59,2.75,9.17,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,8/21/2024
24-2522,9:36,Bull Run Marina,38.7416667,-77.3883333,RE30,S27,20.74,2.52,0.249050801,31.31,1.6,0.115963579,0.070273511,21.33,9.9,1.73,0.450765033,0.023597672,6.66,1.53,2.53,8.07,11.63,4.17,0.71759146,5.57,0.89,0.076229405,0.039697977,1.24,0.067408908,10.84,1.86,0.147218312,0.01669035,0.028947198,0.04788984,0.01255165,0.062205856,0.022998511,1.21,0.005818161,0.442906864,0.02725838,9.82,0.048967763,56.9,505,7.77,7.62865395,0.03,0.02,7.05,56.8,9.86,11.1,39.2,94.1,24,6,76.8,157.8240312,105.7611531,27.55887466,24.50400352,8/22/2024,7.4,114.7,256.78,29.91,12,5,0,0,4,1,4,25.53333333,25.21888889,1369.7,9,21.6,24.15566667,1.674666667,41.92,10,-2.555666667,4.748368223,8,1,0,17.5,24.4,10.5,20.42,1.52,10.97,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,8/22/2024
24-2529,8:40,Occoquan River at Ravenwood Bridge,38.7175,-77.3941667,RE35,S31,6.23,0.93,0.215785075,11.21,1.14,0.11571593,0.071532361,7.5,5.29,0.225285335,0.478364411,0.025002251,3.05,0.99,2.54,4.43,5.04,1.79,0.734547174,2.31,0.87,0.069373379,0.037456433,0.340206642,0.8,7.84,0.115349378,0.141891896,0.017105731,0.023809518,0.048736466,0.013796611,0.070252231,0.023726594,0.052895391,0.005133827,0.436562259,0.029714905,9.51,0.056331188,31.6,282,6.14,7.370503466,0.05,0.034858093,2.054853845,30.5,2.78,8.6,21.6,31.3,24.8,8.4,77.7,74.81857498,38.01251316,17.00665691,19.79940491,8/22/2024,6.7,107.88,243.82,30.71,13,5,0,0,4,1,4,25.51333333,25.21,1368.9,8,20.97285714,23.26066667,1.716,40.91,10,-2.287809524,4.637872231,8,1,0,17.7,24.5,10.9,20.59,1.74,11.165,25.03580636,54.02463478,0.257805786,8.507590948,11.17158407,0,0.773417359,0.229160699,21.37842098,63.43315661,0.644791517,3.70396905,9.413956154,0.00716435,0.472847113,0.945694226,8/22/2024
24-2907,9:50,Outfall 4 to Flat Branch,38.7733889,-77.4924722,FLOAT A2,S22,14.73,1.37,0.241681277,2.88,1.3,0.128141557,0.066497085,0.236988298,0.11144635,0.215971917,0.435189481,0.02282169,0.450410633,0.075120574,3.07,0.181038423,0.439058964,0.241322899,0.659483818,0.367158695,0.085178347,0.076736578,0.038526423,0.340394789,0.068987848,0.377955371,0.112684449,0.144058094,0.020173474,0.027057268,0.046360864,0.011488226,0.063372912,0.025027957,0.053608475,0.005810072,0.414117375,0.027663276,0.157144703,0.051618162,69.8,352,10.5,7.963734868,1.717980136,0.217681157,1.67,110,6.898472973,28.4,36.8,153,15.8,25.98199362,201.9,29.37029632,22.37073448,1.120403053,5.879158788,9/16/2024,0,67.97,251.22,48.86,4,14,0,0,1,1,1,21.93,25.20777778,1368.7,4,25.22142857,23.24833333,1.076333333,43.86,4,1.973095238,2.923650441,9,1,0,21.1,28.4,13.7,23.26,1.19,12.225,99.85685657,0.14314343,0,0,0,0,0,0,95.90886294,1.304005159,1.296840295,0.336748585,0.057318908,0.952926847,0.14329727,0,9/16/2024
24-2908,9:10,Outfall 2 to Cannon Branch,38.747304,-77.503443,FLOAT A3,S24,7.71,1.51,0.211122567,4.24,1.34,1.64,0.070571851,2.11,1.49,0.224817099,0.473540648,0.024774133,1.49,0.080646793,2.96,2.68,1.5,3.77,25.67,1.36,0.095620297,0.07309798,0.037320386,0.338613941,0.071853088,7.71,0.115478566,0.148856317,0.019237757,0.025977814,0.051288785,0.014774782,0.068104036,0.021140209,0.046028978,0.005309862,0.428216167,0.029619539,0.171008464,0.055272566,100,323,10,8.250853305,1.439656245,0.186676521,0.59,104,1.02,21.6,23.9,22.4,17.2,7.1,228.4,70.08229262,21.85420333,13.38036015,34.84772914,9/16/2024,0,68.28,269.83,53.87,5,13,0,0,1,1,1,21.76666667,24.98333333,1348.5,4,23.97428571,21.79733333,1.066666667,39.56,6,2.176952381,3.132493271,9,1,0,20.9,28,13.9,22.17,1.4,11.785,93.8769671,3.776824034,0.801144492,0.457796853,1.087267525,0,0,0,93.61610661,3.095221036,1.089059253,1.5117862,0.67349717,0,0.014329727,0,9/16/2024
24-2900,8:05,UOSA Tributary,38.796984,-77.457145,PF01,S19,54.37,7.39,0.263557366,41.39,2.7,0.119789641,2.75,30.39,16.06,0.212317859,0.385175812,0.024608388,10.27,0.8,2.97,0.188747174,36.4,4.63,24.76,5.44,0.080434333,0.084702657,0.039080288,2.69,0.065774961,7.94,0.117050734,0.153772817,0.01732304,0.028597405,0.048367848,0.011501211,0.054197227,0.022844777,0.048972688,0.004832985,0.418385494,0.025239135,0.156561306,0.055181099,87.8,812,8.19,7.533279934,0.08,0.01,11.2,69.8,24.7,9.55,64.7,120,20.5,6.1,91.09166257,253.5770162,191.2888181,29.74531755,32.54288064,9/16/2024,0,54.48,233.02,37.87,5,13,0,0,1,1,1,22,25.26555556,1373.9,3,24.75857143,23.03033333,1.223,44.1,4,1.728238095,2.365575835,9,1,0,21,28.2,13.9,22.53,1.31,11.92,53.44431688,29.19058553,2.755453502,9.529276693,4.936854191,0,0.057405281,0.086107922,63.31182796,24.19354839,1.433691756,9.11827957,1.82078853,0,0.086021505,0.035842294,9/16/2024
24-2901,8:00,Bull Run upstream of UOSA,38.797717,-77.45866,PF02,S17,15.18,1.42,0.21092152,20.27,1.33,0.123686193,0.069813158,11.74,7.61,0.235312097,0.514935849,0.023948988,6.98,1.35,3.24,0.203357288,16.42,7.35,0.68297117,3.82,0.089077068,0.075295265,0.037990788,0.330901007,0.063800872,8.79,0.128167232,0.140321886,0.018499774,0.023618165,0.050165582,0.017667471,0.072221468,0.014980117,0.053686801,0.005007825,0.458249155,0.0292358,0.176619553,0.049227899,46.3,842,7.88,7.722669637,0.04,0.02,0.11,112,2.76,23.2,33.9,238,18,1.6,123.9250218,109.39968,77.76859467,25.40950313,6.221582189,9/16/2024,0,54.48,233.02,37.87,5,13,0,0,1,1,1,22,25.26555556,1373.9,3,24.75857143,23.03033333,1.223,44.1,4,1.728238095,2.365575835,9,1,0,21,28.2,13.9,22.53,1.31,11.92,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,9/16/2024
24-2902,12:00,South Run,38.7544227,-77.6752321,PF03,S23,10.97,1.37,0.210099019,13.24,1.28,0.120580027,0.072762481,7.89,6.29,0.236083987,0.408018926,0.027346215,3.84,1.78,3.01,0.197108925,13.88,25.24,24.64,5.07,1.15,3.94,0.034427504,0.97,0.064019497,23.28,0.122105759,0.136220247,0.018190569,0.037804456,0.048690634,0.016206426,0.056710471,0.021592488,0.057421301,0.005466684,10.1,0.027748317,10.6,0.051506157,48.4,136,7.37,7.308848888,0.07,0.01,0.33,29.2,2.98,9.61,17.9,9.61,17.9,1.3,71.9,170.5101101,58.78404199,57.96502263,53.76104547,9/16/2024,0,76.37,265.07,60.95,5,13,0,0,1,1,1,21.56333333,24.84444444,1336,4,23.04285714,21.758,1.120666667,40.27,5,1.284857143,3.509973343,9,1,0,20.5,27.5,13.5,20.49,1.21,10.85,31.20526768,15.4881191,49.84254223,3.263670198,0.14314343,0,0.057257372,0,29.91109837,30.84313163,32.06194436,3.061370806,2.609693146,0,0.157728707,1.35503298,9/16/2024
24-2903,11:00,Broad Run at Bradley Forest,38.697913,-77.484825,PF04,S34,13.74,1.49,0.204303592,14.09,1.33,0.126584409,0.071168879,7.81,7.4,0.215785937,0.41637505,0.02165201,4.12,0.54,2.95,2.95,11.81,1.48,23.47,2.35,0.085644356,0.087714443,0.038471406,0.324589862,0.064477604,5.45,0.115296414,0.135470914,0.016471951,0.027543051,0.046745138,0.012315776,0.061926969,0.023362668,0.055505237,0.006594417,0.415681947,0.026538886,0.180009088,0.047570035,24.2,137,6.44,7.251880926,0.01,0.028705977,0.03,28.9,3.2,7.78,18.3,26.7,21,9.5,80.7,103.8078,57.32486153,15.17151209,31.31142642,9/16/2024,0,83.86,290.96,67.75,7,13,0,0,1,1,1,21.7,24.92222222,1343,4,23.66285714,21.20366667,0.994,37.27,6,2.459190476,3.954976341,9,1,0,20.8,27.8,13.9,21.92,1.44,11.68,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,9/16/2024
24-2904,9:05,Cub Run upstream of US 50,38.909257,-77.466674,PF05,S10,14.54,1.37,0.192214272,22.49,1.28,0.120492532,0.072081826,14.08,5.75,0.23185968,0.403991897,0.023528988,9.66,2.99,3.01,9.05,10.98,12.96,21.89,1.8,0.085234434,3.96,0.037642751,0.326445951,0.071919733,13.99,0.117546521,0.143633917,0.017263502,0.023864822,0.04910717,0.016442867,0.064552961,0.017689333,0.055718708,0.006561629,0.437310565,0.028852161,10.66,0.053012538,34.8,1170,6.65,7.319641232,0.21,0.02,1.16,146,2.79,49.2,44.3,413,19.3,7.2,172.5269259,163.0569688,76.78812896,36.00035467,50.26848512,9/16/2024,0,70.11,213.66,37.69,5,14,0,0,2,1,2,21.86333333,25.16222222,1364.6,4,23.57428571,22.07966667,1.583666667,41.55,4,1.494619048,3.175319676,9,1,0,21,28,14.1,21.68,1.74,11.71,73.93174649,14.85517637,0.68827072,9.664468024,0.143389733,0,0.716948666,0,69.40619621,23.88841079,0.839070568,4.410499139,0.157773953,0.860585198,0.437464142,0,9/16/2024
24-2905,13:30,Occoquan High Dam,38.6938889,-77.2772222,ST01,S37,24.83,3.16,0.199956638,26.57,1.77,0.113154751,0.064538046,18.61,9.51,0.224192792,0.44031532,0.026536731,6.43,0.080853446,3.03,3.25,17.63,3.49,0.645723894,4.52,0.081210548,0.07045173,0.041456878,0.321819015,0.067927257,9.68,0.120208233,0.135831995,0.01870162,0.031055701,0.047534104,0.014141509,0.070611909,0.023252934,0.046587518,0.005961701,10.38,0.022453609,11.24,0.050788915,48.8,190,3.9,7.395899409,0.27,0.045660174,1.65,41,7.99,8.41,32.8,53,23.6,2.4,73.2,157.0652668,104.1102824,23.06649049,29.88849393,9/16/2024,0,62.75,211.84,42.79,6,13,0,0,1,1,1,21.8,24.95222222,1345.7,4,22.03142857,19.446,1.467666667,35.99,5,2.585428571,3.226884706,9,1,0,21,27.2,14.7,19.22,1.6,10.41,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,9/16/2024
24-2906,10:19,Bull Run at Rt 28,38.8030556,-77.4497222,ST45,S15,47.55,6.59,0.22834706,39.89,2.74,0.12753158,0.063564498,29.16,16.26,0.22357675,0.44437432,0.024099366,9.23,0.62,0.157806993,3.35,30.15,5.49,0.757091341,3.93,0.084034413,0.07877306,0.035832213,0.330775255,0.068483998,7.27,0.116946758,0.143649608,0.017426697,0.021487539,0.046929797,0.013462292,0.063431877,0.026052279,0.048604377,0.005620137,15.33,0.026110821,17.57,0.054708155,82.4,819,7.15,7.612715265,0.09,0.03,9.58,73.9,21.3,11.4,59.7,136,22.1,3.2,92.10159459,238.3387212,169.8212458,29.95434479,38.56313059,9/16/2024,0,54.48,233.02,37.87,5,13,0,0,1,1,1,22,25.26555556,1373.9,3,24.75857143,23.03033333,1.223,44.1,4,1.728238095,2.365575835,9,1,0,21,28.2,13.9,22.53,1.31,11.92,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,9/16/2024
24-2979,8:51,Bull Run Marina,38.7416667,-77.3883333,RE30,S27,43.03,6.06,0.220171816,37.56,2.25,0.129278504,0.072887675,26.61,14.48,0.226075391,0.492842029,0.022356764,8.57,0.63,2.96,3.09,22.64,4.86,23.21,0.379287384,0.093884952,0.080698364,0.038136058,0.3327805,0.07038124,8.47,0.116739199,0.130618732,0.01721622,0.03285382,0.049282798,0.016372256,0.062652664,0.024280049,0.05112872,0.006093006,0.409882154,0.028906524,9.92,0.056020968,80.1,686,7.85,7.891281933,0.05,0.02,9.22,73.2,20,11.3,57.8,132,22.6,4.4,89.7,217.5008278,147.6954423,28.75082198,41.05456352,9/19/2024,10.73,60.54,245.94,39.96,5,15,0,0,1,1,2,21.39,24.87333333,1338.6,4,20.09,21.08566667,1.251,40.41,5,-0.995666667,2.871144695,9,1,10.37,20.9,23,18.8,4.93,0.5,2.715,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,9/19/2024
24-3368,12:37,Cedar Run Below Biosolids,38.6366834,-77.6255308,FLOATH1,S41,9.45,1.5,0.231928346,5.93,1.84,0.140459139,0.065082536,3.73,4.07,0.2193956,0.416412612,0.026279036,2.62,0.076935897,3.39,0.189846077,2.12,1.67,24.25,1.35,0.86,3.34,0.041443668,0.334290561,0.073752685,2.13,0.12785341,0.139041455,0.019499984,0.02543306,0.047376516,0.013380247,0.066500099,0.022825544,1.29,0.006072226,0.407496197,0.024793571,0.163126491,0.048422422,24.9,254,11,7.480017805,0.023210491,0.01,0.07,29.2,3.03,8.88,14.3,32.7,11.6,1.6,108.9,72.46764738,30.38407713,9.034034388,33.04953586,10/21/2024,0,61.14,282.33,15.87,11,15,0,0,2,0,2,17.26666667,21.31888889,1022.1,0,15.62285714,13.16033333,0.718666667,26.94,0,2.46252381,4.645778982,10,1,0,14.2,25,3.4,25.38,0.43,12.905,9.730967373,39.46765884,42.15798512,7.269605037,0.286204923,0,0.772753291,0.314825415,6.255374033,37.64689023,44.99856692,10.06735454,0.164803669,0,0.673545428,0.193465176,10/21/2024
24-3367,10:30,Fairfax Landfill,38.848272,-77.386937,FLOATI1,S13,69.84,1.83,0.236665649,75.22,2.07,0.124315972,0.06694996,48.22,5.78,0.225944999,26.85,0.024051097,19.07,2.54,4.66,7.71,21.88,7.21,0.79813578,16.61,1.11,0.0681776,0.040088014,2.18,0.065434504,8.83,0.12975733,0.1359619,0.019389669,0.025549703,0.045095421,0.010729201,0.065380963,3.72,0.052265009,0.007681056,9.47,0.65,8.9,0.052431172,520,1880,7.18,6.845535024,4.43,0.412005655,0.15,128,18.1,61.3,126,14.6,11.5,9.4,186.3970727,346.544005,257.192953,29.38781292,59.96323907,10/21/2024,0,62.94,239.5,16.04,9,18,0,0,2,0,2,16.84666667,21.10111111,1003.7,0,13.93428571,11.36433333,0.504666667,23.02,0,2.569952381,5.538380313,10,1,0,13.6,23.8,3.4,21.47,0.34,10.905,87.97939325,11.99198626,0,0,0.028620492,0,0,0,86.93751791,12.5609057,0.042992261,0.329607337,0.078819146,0,0,0.050157638,10/21/2024
24-3360,11:45,UOSA Tributary,38.796984,-77.457145,PF01,S19,49.18,8.29,0.255152381,38.5,3.88,0.12868089,0.071503544,30.3,11.37,0.204525593,0.419571644,0.028534536,9.55,1.3,3.75,4.64,15.15,2.84,27.37,5,0.97,0.076137985,0.033502562,0.331705112,0.069793289,5.16,0.11185601,0.137972889,0.019151828,0.030599271,0.051540618,0.012130893,0.059164416,0.02126238,0.05322214,0.004650536,9.98,0.028041951,9.11,0.49,97.7,825,8.84,7.743797159,0.03,0.043298387,8.22,68.3,23.4,7.6,66.5,103,19.7,7.5,88.69558695,238.9787005,160.4365469,21.86370306,56.67845046,10/21/2024,0,72.3,242.14,23.54,9,18,0,0,2,0,2,17.30666667,21.57888889,1045.3,0,15.66714286,12.94966667,0.606666667,25.42,0,2.71747619,5.583155294,10,1,0,14.1,24.8,3.4,24.33,0.31,12.32,53.44431688,29.19058553,2.755453502,9.529276693,4.936854191,0,0.057405281,0.086107922,63.31182796,24.19354839,1.433691756,9.11827957,1.82078853,0,0.086021505,0.035842294,10/21/2024
24-3361,11:40,Bull Run above UOSA,38.797717,-77.45866,PF02,S17,14.48,1.78,0.230270931,15.74,2.1,0.129540631,2.32,10.31,6.61,0.22572665,0.440073654,0.025760799,6.31,1.41,4.13,5.2,6.96,4.71,0.70729289,2.55,1,0.068603696,0.033204472,0.334484295,0.071765421,5.64,0.113233211,0.133303466,0.019285489,0.029659207,0.050201032,0.012079138,0.066045211,0.023923652,0.056098339,0.005254654,0.432062662,0.029166455,9.27,0.059250749,47.1,808,10.2,7.94384802,0.02,0.05,0.37,107,2.79,23.3,33.7,213,17,6.966432554,137.9226564,103.8162867,60.82952026,19.5896072,23.39715924,10/21/2024,0,72.3,242.14,23.54,9,18,0,0,2,0,2,17.30666667,21.57888889,1045.3,0,15.66714286,12.94966667,0.606666667,25.42,0,2.71747619,5.583155294,10,1,0,14.1,24.8,3.4,24.33,0.31,12.32,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,10/21/2024
24-3362,11:56,South Run downstream of Vint Hill,38.7544227,-77.6752321,PF03,S23,10.57,1.5,0.234760551,0.335290186,0.112164799,0.128720621,0.064375704,6.03,4.65,0.226020729,0.44515292,0.024241466,3.34,1.8,3.84,0.198335232,5.74,14.87,24.08,3.22,0.082913349,0.06829828,0.03739122,0.83,0.06993107,20.11,1.27,0.14243174,0.94,0.024492584,0.052219457,0.01381756,0.066002299,0.020979891,0.052710278,0.00676289,0.434247397,0.029021502,8.11,0.052144592,41.5,258,7.88,6.932801279,0.042199281,0.01,0.18,26.8,2.6,9.27,16.6,10.2,12.6,21.76092275,68.5,113.8224263,33.09066015,42.6611469,38.07061927,10/21/2024,0,119.13,332.47,60.8,10,17,0,0,3,1,3,17.13666667,21.23555556,1013.4,0,14.19,11.831,0.717666667,24.24,0,2.359,10.06930944,10,1,0,14.9,24.4,5.3,23.2,0.81,12.005,31.20526768,15.4881191,49.84254223,3.263670198,0.14314343,0,0.057257372,0,29.91109837,30.84313163,32.06194436,3.061370806,2.609693146,0,0.157728707,1.35503298,10/21/2024
24-3363,11:00,Broad Run at Bradley Forest,38.697913,-77.484825,PF04,S34,13.98,1.71,0.218442704,7.97,1.99,0.132599381,0.073496467,5.94,5.69,0.229096869,0.430965632,0.025702997,3.57,1.17,4.04,4,3.91,2.48,0.681524101,1.57,0.83,0.090418095,0.033245643,0.326504535,0.069318768,4.69,0.113968285,0.145220355,1.03,0.026925636,0.047981088,0.011474338,0.060031418,0.024806221,0.055645266,0.004694739,0.448572118,0.030025825,8.48,0.052092192,29,300,9.74,7.227754976,0.04,0.040959509,0.07,35.8,3.36,10.3,21,31.9,12.4,5.5,96.6,76.38275267,41.22307514,16.10189865,19.05777888,10/21/2024,0,68.49,294.93,17.32,10,17,0,0,2,0,2,17.16,21.30777778,1021.7,0,14.60571429,12.19366667,0.566666667,23.79,0,2.412047619,5.616850277,10,1,0,13.8,24.2,3.4,22.18,0.26,11.22,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,10/21/2024
24-3364,8:30,Cub Run above US50,38.909257,-77.466674,PF05,S10,18.79,1.86,0.213552135,37.98,2.22,0.127440142,0.069530924,20.99,5.12,0.225496904,0.375643513,0.02508372,10.11,2.86,4.58,52.52,7.09,12.72,0.694282268,2.97,0.080263487,4.71,0.039550471,0.322145981,0.074233449,12.91,0.131426235,0.149675263,0.01595817,0.020710697,0.04522436,0.016672239,0.060787372,0.027581449,0.05382262,0.005827416,10.61,0.028275723,0.163902127,0.055257963,29.7,1320,9.83,7.614687943,0.01,0.01,1.31,176,2.82,59.2,43.2,543,13.4,3.7,169.0775996,211.0623446,102.5988929,33.93106174,74.53238998,10/21/2024,0,71.79,220.25,34.26,9,18,0,0,2,1,2,17.07,21.43222222,1032.1,0,14.64142857,11.948,0.730333333,23.7,0,2.693428571,6.008536994,10,1,0,14.7,24.4,5,23.09,0.54,11.815,73.93174649,14.85517637,0.68827072,9.664468024,0.143389733,0,0.716948666,0,69.40619621,23.88841079,0.839070568,4.410499139,0.157773953,0.860585198,0.437464142,0,10/21/2024
24-3365,13:30,Occoquan High Dam,38.6938889,-77.2772222,ST01,S37,28.93,3.19,44.74,21.59,2.36,0.128596549,0.071943172,16.81,7.67,0.217030623,0.449354736,0.022065593,5.89,1.17,3.49,4.73,11.23,2.66,0.645201421,4.18,0.083525938,0.090969464,0.039854302,0.315649107,0.072391636,6.61,0.117554747,0.134181544,0.018104326,0.023562311,0.047163512,0.011242697,0.060777076,0.024060634,0.05940818,0.00487902,9.66,0.025777121,9.12,0.53,47.4,345,5.76,7.205959712,0.01,0.003047535,1.89,41.9,8.33,8.61,31.8,57.9,17.9,3.8,76.5,187.2232937,94.75695142,18.40805975,74.05828254,10/21/2024,0,63.73,241.33,16.86,9,18,0,0,1,0,1,17.40333333,21.42888889,1030.1,0,14.53142857,11.33766667,0.746333333,22.79,0,3.193761905,5.621086055,10,1,0,14.5,24.1,4.9,22.44,0.52,11.48,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,10/21/2024
24-3366,12:09,Bull Run at Rt 28,38.8030556,-77.4497222,ST45,S15,42.18,6.58,44.94,34.91,3.62,0.13130553,0.070868522,27.37,10.54,0.219452771,0.481263693,0.023197701,8.85,1.41,3.71,4.51,13.18,2.86,0.714733269,3.48,0.084531798,0.073181421,0.033949913,1.87,0.068236055,4.69,0.122245921,0.138700794,0.019523684,0.028843823,0.049819717,0.011300929,0.067175734,4.03,0.054887794,0.006618175,14.72,0.7,15.17,0.62,86,829,9.45,7.66661803,0.09,0.03,6.4,75.8,18.1,11.2,57.4,127,18.7,1.8,94.6352295,252.3398372,142.3131533,23.81387308,86.21281089,10/21/2024,0,72.3,242.14,23.54,9,18,0,0,2,0,2,17.30666667,21.57888889,1045.3,0,15.66714286,12.94966667,0.606666667,25.42,0,2.71747619,5.583155294,10,1,0,14.1,24.8,3.4,24.33,0.31,12.32,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,10/21/2024
24-3444,7:45,Bull Run Marina,38.7416667,-77.3883333,RE30,S27,39.16,6.06,0.203782074,32.32,3.09,0.123019625,2.05,23.96,10.12,0.208516857,0.412447699,0.026177703,8.82,1.36,3.62,4.19,13.64,3.42,0.690532011,3.84,0.86,0.085445259,1.01,2.01,0.067451068,6.86,1.16,0.138313221,0.018184386,0.025378384,0.047881416,0.014168843,0.069920354,0.020113707,0.052970961,0.00685504,9.25,0.030391857,0.177989649,0.055669063,81.1,660,10.8,7.786260119,0.01,0.044618144,5.27,68.5,15.9,11,53,118,16,6.4,105.1,179.2752092,134.2082697,22.8438129,22.22312658,10/24/2024,0,54.45,234.15,16.48,8,21,0,0,1,0,1,16.64,21.07555556,999.9,0,20.01142857,13.42866667,0.587,27.5,2,6.582761905,4.054758477,10,1,0,17,26.3,7.7,22.96,0.72,11.84,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/24/2024
