SampleDate,SITEID,SampleTime,SiteDescription,Latitude,Longitude,SampleID,Site,PFBA,PFMPA,3:3 FTCA,PFPeA,PFMBA,4:2 FTS,NFDHA,PFHxA,PFBS,HFPO-DA,5:3 FTCA,PFEESA,PFHpA,PFPeS,ADONA,6:2 FTS,PFOA,PFHxS,7:3 FTCA,PFNA,PFHpS,8:2 FTS,N-MeFOSAA,PFDA,N-EtFOSAA,PFOS,PFUnDA,9Cl-PF3ONS,PFNS,PFDoDA,PFOSA,PFDS,PFTrDA,11Cl-PF3OUdS,PFTeDA,PFDoDS,N-MeFOSE,N-MeFOSA,N-EtFOSE,N-EtFOSA,CL,COND25,DEPTH,DO,FIELD_NO3,PH,FLOW,NH3_N,OP,OX_N,SCA,SK,SMG,SNA,SO4,STAGE,WTEMP,TSS,TALK,DOC,ORP,PALK,SECCHI,TDN,TDS,TOC,TP,TSP,TN,TURB,PPT_7D,PPT_30D,PPT_90D,PPT_MAX1D_30D,WET_DAYS_30D,DRY_SPELL_30D,HEAVY_RAIN_DAYS_7D_10MM,HEAVY_RAIN_DAYS_7D_25MM,HEAVY_RAIN_DAYS_30D_10MM,HEAVY_RAIN_DAYS_30D_25MM,HEAVY_RAIN_DAYS_30D_P90,TMEAN_30D,TMEAN_90D,GDD_90D,HEAT_DAYS_30D,VPDMAX_MEAN_7D,VPDMAX_MEAN_30D,VPDMIN_MEAN_30D,VPDMAX_MAX_30D,HIGH_VPD_DAYS_30D,VPD_CONTRAST_7D_30D,ARIDITY_PROXY_30D,MONTH,GROWING_SEASON,PPT_DAY,TMEAN_DAY,TMAX_DAY,TMIN_DAY,VPDMAX_DAY,VPDMIN_DAY,VPDMEAN_DAY,Developed_1KM,Forest_1KM,Agriculture_1KM,Wetlands_1KM,Water_1KM,Barren_1KM,Shrubland_1KM,Grassland_1KM,Developed_2KM,Forest_2KM,Agriculture_2KM,Wetlands_2KM,Water_2KM,Barren_2KM,Shrubland_2KM,Grassland_2KM,Date
2/1/2024,S15,12:30,Bull Run at Rt 28,38.8030556,-77.4497222,24-0213,ST45,5.55,0.09,0,12.14,-0.62,-0.63,-0.95,9.52,6.94,-0.86,-10.95,-0.69,4.5,-0.93,-0.89,17.74,9.24,4.44,-6.64,1.88,-0.04,0.73,0.39,0.55,0.72,3.89,-0.15,-1.61,-0.48,-0.14,0.04,-0.23,-0.58,-1.48,-0.51,-0.06,-1.63,-0.31,-3.53,-0.32,106,568,,11.7,,7.3,278.4,0.01,0.02,2.46,43.3,5.49,9.23,58.1,36.9,3.93,7.8,4.3,,,,,,,,,,,,,50.09,174.35,174.35,50.03,11,5,1,1,5,3,5,2.143333333,2.222580645,11.7,0,6.288571429,5.204666667,0.495333333,18.76,0,1.083904762,33.49878314,2,0,0,1.7,5.9,-2.5,2.63,0.27,1.45,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,2/1/2024
3/18/2024,S15,12:45,Bull Run at Rt 28,38.8030556,-77.4497222,24-0512,ST45,13.94,1.09,0,13.46,0.39,-0.19,-0.26,11.22,7.01,0.93,2.83,0.14,4.47,-0.06,0.68,7.01,8.93,3.16,3.89,2.22,0.29,-0.33,0,0.12,0.8,3.79,0.11,0.48,0.36,-0.13,0.25,-0.31,-0.06,-0.55,-0.21,-0.24,2.78,0.38,0.28,0.21,69.2,547,,11.2,,7.8,144.2,0.02,0.02,2.8,48.4,7.43,9.37,42.3,59.8,3.34,14.4,1.9,,,,,,,,,,,,,0.76,81.88,292.83,23.85,10,7,0,0,3,0,3,8.013333333,5.092207792,51.8,0,18.40571429,10.23933333,0.775333333,28.28,0,8.166380952,7.996614363,3,0,0,13.5,22.4,4.7,21.7,2.59,12.145,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,3/18/2024
4/15/2024,S15,12:17,Bull Run at Rt 28,38.8030556,-77.4497222,24-0797,ST45,17.77,2.21,0,18.88,0.43,0,-0.28,16.57,8.6,2.08,0,0,5.96,0,2.25,6.46,11.66,3.92,0,3.08,0,0,0,1.82,0,5.19,-0.02,0,0,0,-0.22,0,0,0,0,0,0,0,0,0,66.6,561,,10.2,,7.6,107.4,0.05,0.01,3.14,51.2,9.11,9.53,42.5,67.2,3.13,,4.5,,,,,,,,,,,,,4.73,92.24,288.21,22.72,9,7,0,0,5,0,5,10.45666667,7.033333333,105.8,0,17.00714286,12.025,1.256333333,22.39,0,4.982142857,7.670686071,4,1,0,19.6,28.3,11,27.86,3.26,15.56,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,4/15/2024
5/20/2024,S15,13:39,Bull Run at Rt 28,38.8030556,-77.4497222,24-1321,ST45,13.91,0.29,0,19.04,-0.25,0,0,13.96,6.22,0,0,0,5.06,-0.2,-0.81,6.15,10.57,3.17,0,2.91,0.12,0,0,0.05,0,2.89,0,0,0,0,0,0,0,0,-0.2,-2.7,-3.07,-0.75,0,0,62.3,527,,9.33,,,137,0.04,0.02,2.8,46.4,8.62,8.89,40.6,59.5,3.3,20.6,10.6,81.6,,,,,,,,,,,,26.25,86.26,257.1,15.99,14,8,1,0,4,0,4,16.85666667,12.48333333,345.2,1,10.62428571,15.45266667,1.13,35.7,4,-4.828380952,5.582208033,5,1,0,18.2,23.4,13,11.72,0.58,6.15,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,5/20/2024
6/17/2024,S15,13:05,Bull Run at Rt 28,38.8030556,-77.4497222,24-1746,ST45,46.3,7.98,0,45.97,2.9,0,0,38.43,16.65,0,0,0,12.31,0.49,2.5,5.17,19.96,2.19,0,4.28,0,0,0,1.98,0,9.02,0,0,0,0,0,0,0,0,-0.71,0,0,0,0,0,83.5,819,,10.2,,,,0.04,<0.01,13.2,81.7,20,11.5,58.1,135,,27.6,13,,,,,,,,,,,,,0.85,78.98,241.52,13.62,8,10,0,0,4,0,4,21.92333333,16.64555556,648.9,1,25.05142857,21.557,1.437666667,34.01,3,3.494428571,3.663775108,6,1,0,24.4,30.6,18.1,26.48,4.02,15.25,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,6/17/2024
7/15/2024,S15,8:58,Bull Run at Rt 28,38.8030556,-77.4497222,24-2128,ST45,45.2,6.06,0,57.93,2.06,0,1.44,44.46,17.39,-0.09,0,0,12.97,0.54,2.12,9.14,18.73,3.67,0,6.56,0,0,0,2.34,0,13.01,0,0,0,1.23,0.48,0,0,0,0,0,0,0,0,0,79.2,722,,6.4,,,72.2,0.09,0.03,8.96,66.1,16.1,10,54.6,105,2.88,27.6,9.7,,,,,,,,,,,,,53.54,72.32,222.14,24.93,5,12,2,0,3,0,3,26.85666667,21.82777778,1067.4,18,31.30285714,31.612,2.852,43.49,20,-0.309142857,2.287738833,7,1,0,30.3,36.8,23.7,43.39,3.39,23.39,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,7/15/2024
8/19/2024,S15,11:41,Bull Run at Rt 28,38.8030556,-77.4497222,24-2443,ST45,29.77,2.62,0,28.7,1.56,0,0,19.63,11.95,1.96,0,0,5.92,0.9,2.59,7.53,11.83,2.99,-3.57,5.88,1.17,0,1.34,2.41,0.6,14.62,2.16,0,0,0.36,1.05,0,0,0,1.04,0,9.71,0,9.73,0,,480,,6.48,,,208,0.08,0.03,6.2,42.7,7.95,7.7,32.5,,3.64,26.1,13.4,,,,,,,,,,,,,0.18,97.84,242.5,26.83,11,7,0,0,4,1,4,26.18666667,25.49666667,1394.7,10,25.85428571,26.72166667,1.435666667,45.02,12,-0.867380952,3.661448263,8,1,8.94,25.8,31.9,19.7,24.02,0.76,12.39,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,8/19/2024
9/16/2024,S15,10:19,Bull Run at Rt 28,38.8030556,-77.4497222,24-2906,ST45,47.55,6.59,0,39.89,2.74,0,0,29.16,16.26,0,0,0,9.23,0.62,0,3.35,30.15,5.49,0,3.93,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,15.33,0,17.57,0,82.4,819,,7.15,,,69.4,0.09,0.03,9.58,73.9,21.3,11.4,59.7,136,2.85,22.1,3.2,,,,,,,,,,,,,0,54.48,233.02,37.87,5,13,0,0,1,1,1,22,25.26555556,1373.9,3,24.75857143,23.03033333,1.223,44.1,4,1.728238095,2.365575835,9,1,0,21,28.2,13.9,22.53,1.31,11.92,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,9/16/2024
10/21/2024,S15,12:09,Bull Run at Rt 28,38.8030556,-77.4497222,24-3366,ST45,42.18,6.58,44.94,34.91,3.62,0,0,27.37,10.54,0,0,0,8.85,1.41,3.71,4.51,13.18,2.86,0,3.48,0,0,0,1.87,0,4.69,0,0,0,0,0,0,0,4.03,0,0,14.72,0.7,15.17,0.62,86,829,,9.45,,,53,0.09,0.03,6.4,75.8,18.1,11.2,57.4,127,2.71,18.7,1.8,,,,,,,,,,,,,0,72.3,242.14,23.54,9,18,0,0,2,0,2,17.30666667,21.57888889,1045.3,0,15.66714286,12.94966667,0.606666667,25.42,0,2.71747619,5.583155294,10,1,0,14.1,24.8,3.4,24.33,0.31,12.32,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,10/21/2024
11/18/2024,S15,12:19,Bull Run at Rt 29,38.8030556,-77.4497222,24-3577,ST45,40.86,5.66,0,32.87,1.83,0,0,25.52,3.91,0,0,0,7.86,2.7,0,25.24,12.65,4.12,0,4.08,0,1.8,0,0.43,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,860,,11.1,,,57,0.06,0.04,6.19,78.6,18.9,13.3,56.1,142,2.76,15.3,3.2,,,,,,,,,,,,,20.08,20.08,158.15,12.27,2,23,1,0,1,0,1,12.89666667,17.44111111,693.6,0,9.834285714,16.312,0.765,31.05,2,-6.477714286,1.230995586,11,0,0.01,8.2,15.2,1.2,9.46,0.3,4.88,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,11/18/2024
12/9/2024,S15,15:24,Bull Run at Rt 30,38.8030556,-77.4497222,24-3691,ST45,37.54,3.93,0,23.98,1.47,0,0,17.19,9.03,0,0,0,6.44,0.57,0,3.46,7.95,1.93,0,3.16,0,0,0,0.99,0,3.3,0,0,0,0,0,0,0,0,0,0,8.53,0,8.85,0,77.9,774,,13.3,,,49,0.05,0.02,5.56,88.2,16.8,14.7,54.9,162,2.68,9.1,2.9,,,,,,,,,,,,,0.93,47.85,140.56,16.23,6,10,0,0,2,0,2,6.046666667,13.38888889,451.9,0,5.582857143,8.646333333,0.759,20.87,0,-3.06347619,5.534137785,12,0,0.66,10.3,19,1.6,16.55,1.43,8.99,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,12/9/2024
1/17/2025,S15,11:00:00 AM,Bull Run at Rt 31,38.8030556,-77.4497222,25-0022,ST45,24.47,3.22,0,25.31,2.04,0,0,19.28,13.22,0,0,0,8.32,0,0,13.32,11.22,2.81,0,2.7,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,3.01,0,6.04,0,284,1360,,13.8,,7.6,79.2,0.09,0.01,4.75,87.5,12.4,16.3,152,94.4,2.94,4,5.7,,,,,,,,,,,,,2.01,60.81,161.02,18.1,8,8,0,0,1,0,1,1.336666667,6.308888889,119,0,5.157142857,5.216,0.755666667,13.33,0,-0.058857143,11.6583589,1,0,0,-3.1,2.6,-8.8,3.99,0.64,2.315,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,1/17/2025
2/18/2025,S15,2:27:00 PM,Bull Run at Rt 32,38.8030556,-77.4497222,25-0129,ST45,22.03,2.31,0,0,0.4,0,0,0,7.84,0,0,0,5.23,1.43,0,8.51,7.54,4.73,4.43,2.59,0,0.29,0,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,191,852,,13.1,,7.6,343,<0.01,<0.01,2.47,48.3,5.25,10.9,97.5,35.9,4.16,4.3,6.2,,,,,,,,,,,,,48.46,104,244.93,21.08,9,10,3,0,5,0,5,1.413333333,2.244444444,8.2,0,5.514285714,5.830666667,0.641333333,15.03,0,-0.316380952,17.83672536,2,0,0,0.7,5.9,-4.4,6.91,2.4,4.655,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,2/18/2025
3/19/2025,S15,11:37:00 AM,Bull Run at Rt 33,38.8030556,-77.4497222,25-0363,ST45,26.51,3.14,0,20.11,1.05,0,0,17.16,8.75,0,0,0,6.13,0.54,0,8.02,13.05,3.79,0,3.85,0,0.22,0,0,0,5.38,0.33,0,0,0,0,0,0,0,0,0,1.17,0,2.52,0,147,882,,11.6,,7.5,76.4,0.07,0.02,4.67,70.8,12.8,12.7,81.9,92.7,2.91,13.9,2.3,,,,,,,,,,,,,6.4,31.75,185.28,13.77,3,16,0,0,2,0,2,6.07,2.75,21.8,0,11.44857143,10.42066667,1.405333333,23.35,0,1.027904762,3.046830017,3,0,0,11.1,20.3,1.8,19.67,1.45,10.56,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,3/19/2025
4/21/2025,S15,12:08:00 PM,Bull Run at Rt 34,38.8030556,-77.4497222,25-0941,ST45,16.07,0.69,0,0,0.13,0,0,17.12,6.69,0,0,0,5.58,0.16,0,2.74,10.68,3.46,0,0,0,0,0,1.77,0,8.06,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,110,743,,8.49,,7.5,84.8,0.09,0.02,4,53.1,10,10.8,61.1,59.6,2.97,18.6,4.4,,,,,,,,,,,,,3.11,69.86,192.16,25.3,8,10,0,0,2,1,2,12.73666667,7.053333333,137.4,0,18.46857143,14.17033333,1.780333333,29.74,1,4.298238095,4.930018113,4,1,0,18.8,24.5,13.2,17.23,4.52,10.875,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,4/21/2025
5/19/2025,S15,10:42:31 AM,Bull Run at Rt 44,38.8030556,-77.4497222,25-1389,ST45 ,21.51,2.27,0,17.71,1.04,0,0,15.06,8.76,0,0,0,6.59,0.69,0,3.42,9.77,3.39,0,3.01,0,0,0,1.77,0,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,652,,7.65,,7.4,123.4,0.1,0.03,2.96,51.3,8.52,9.4,52.4,58.9,3.21,20.5,9.8,,,,,,,,,,,,,50.83,138.47,234.69,36.56,10,7,1,1,6,2,6,19.80666667,12.74444444,409.5,0,18.87428571,19.418,1.472666667,32.03,1,-0.543714286,7.131012463,5,1,0,19.3,25.4,13.2,18.81,2.28,10.545,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,5/19/2025
6/16/2025,S15,9:08:30 AM,Bull Run at Rt 35,38.8030556,-77.4497222,25-1763,ST45,50.01,3.99,0,0,4.45,0,0,14.39,0,0,0,0,11.89,0,13.33,0,0,5.56,0,7.12,0,0,0,11.78,0,13.45,0,0,0,0,0,0,0,0,0,0,29.3,0,26.21,0,25.8,205,,7.68,,6.7,3024,0.06,0.03,0.5,14,3.12,3.74,16.2,7.27,10.54,18.8,323,,,,,,,,,,,,,49.73,124.92,338.17,27.12,10,6,2,1,5,1,5,20.22,17.07555556,668.4,2,22.57428571,19.16133333,1.139666667,34.3,3,3.412952381,6.519379306,6,1,38.07,18.6,20.4,16.9,2.47,0.28,1.375,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,6/16/2025
7/9/2025,S15,8:49:00 AM,Bull Run at Rt 36,38.8030556,-77.4497222,25-1920,ST45,30.15,2.73,0,26.39,0.79,0,0,18.99,9.43,0,0,0,6.74,0.36,0,1.45,12.36,2.78,0,3.9,0.17,0,0,1.52,0,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,535,,5.62,,7.3,123.4,0.1,0.02,4.82,55.5,10.3,9.34,48,75.6,3.22,27.1,10,,,,,,,,,,,,,36.65,210.48,454.06,41.23,11,6,1,1,8,4,8,25.91333333,20.58,960.5,16,27.54285714,23.92333333,0.982666667,38.61,11,3.61952381,8.798105058,7,1,9.11,29.2,35.9,22.6,31.57,0.66,16.115,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,7/9/2025
7/23/2025,S15,8:34:46 AM,Bull Run at Rt 37,38.8030556,-77.4497222,25-2093,ST45,31.71,3.04,0,31.99,0.82,0,0,21.23,12.46,0,0,0,7.48,0,0,0,9.16,4.03,0,3.83,0.3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,657,,6.26,,7.5,95.5,0.08,0.02,6.16,57.1,11.2,9.84,44.4,77.5,3.05,24.6,2.7,,,,0,,,,,,,,,37.65,217.97,550.78,44.94,11,5,1,1,7,4,7,27.67666667,22.73555556,1146.2,20,23.12,25.82166667,1.066,38.61,9,-2.701666667,8.441360614,7,1,0,25.8,31.8,19.8,27.93,1.18,14.555,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,7/23/2025
8/12/2025,S15,11:37:12AM,Bull Run at Rt 38,38.8030556,-77.4497222,25-2382,ST45,26.94,2.64,0,30.56,0.78,0,0,19.4,11.07,0,0,0,4.83,0,0,0.33,9.16,2.25,0,2.5,0,0,0,1.36,0,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9,819,,6.9,,7.6,73.6,0.1,0.02,7.98,71.7,17.5,10.9,56.6,119,2.89,25.7,4.9,,,,0,,,,,,,,,0,137.56,492.04,44.94,8,10,0,0,5,2,5,26.09,24.09333333,1268.4,12,23.46571429,23.983,0.96,34.55,5,-0.517285714,5.735729475,8,1,0,25.9,31,20.7,21.34,0.89,11.115,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,8/12/2025
8/26/2025,S15,12:19:34 PM,Bull Run at Rt 39,38.8030556,-77.4497222,25-2600,ST45,40.96,5.04,0,43.02,1.87,0,0,27.87,14.99,0,0,0,9.09,0,0,0,12.52,2.57,2.96,2.71,0,0,0,3.79,0,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6,836,,7.3,12.6,7.7,77.8,0.12,0.02,11.1,75.5,20,10.5,60.4,127,2.92,24.7,5.9,84.6,,,0,,11.1,485,,0.04,0.03,11.5,5.1,0,39.99,437.06,19.48,5,12,0,0,2,0,2,24.84333333,25.05666667,1355.1,9,14.66285714,22.00833333,0.948,34.55,5,-7.34547619,1.817039,8,1,0,21.2,29.2,13.2,27.04,1.56,14.3,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,8/26/2025
9/9/2025,S15,1:25:00 PM,Bull Run at Rt 40,38.8030556,-77.4497222,25-2709,ST45,40.35,5.71,,37.22,1.61,,,23.2,13.74,,,,8.35,0,,,16.5,2.62,,3.12,,,,1.14,,4.97,,,,,0.25,,,,,,0.36,,,,91.8,765,,7.69,0.5,7.6,80.6,0.1,0.02,9.82,78.8,20.1,10.3,64.3,143,2.94,24.2,4.4,85,,,0,,11.2,515,,0.09,0.05,11.8,3.3,4.44,12.71,381.67,4.16,4,19,0,0,0,0,0,22.81333333,25.15222222,1363.7,4,25.22857143,22.919,1.224,34.15,3,2.309571429,0.554561717,9,1,0,17.1,25.1,9,22.87,0.91,11.89,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,9/9/2025
9/23/2025,S15,12:03:00 PM,Bull Run at Rt 41,38.8030556,-77.4497222,25-2886,ST45,41.39,5.87,0,40.25,1.5,0,0,27.32,15.48,0,0,0,8.61,0.26,0,0.17,15.02,2.75,0,4.1,0,0,0,2.16,0,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,843,,7.91,9.2,7.5,84.8,0.09,0.03,9.99,73.4,18.2,10.9,60.5,126,2.97,23.1,4.7,81.8,,,0,,,483,,,,,4.8,32.63,38.74,303.85,25.87,4,14,1,1,1,1,1,20.85666667,24.47,1302.3,1,17.38142857,22.81233333,1.245,32.65,4,-5.430904762,1.698204188,9,1,0,21.4,26.1,16.8,13.33,1.24,7.285,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,9/23/2025
10/7/2025,S15,12:28,Bull Run at Rt 42,38.8030556,-77.4497222,25-2995,ST45,36.96,4.69,0,30.94,1.36,0,0,19.33,12.56,0,0,0,6.86,0.27,0,0,14.59,2.19,0.55,3.45,0,0,0,2.25,0,5.14,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,88.6,928,,8.06,4.3,7.6,75,0.09,0.03,7.77,82.2,19.7,12.7,62.4,142,2.9,22,6.4,89.3,,,0,,10.7,,,0.05,0.05,10.9,5.1,0,59.64,234.76,25.87,8,8,0,0,2,1,2,20.40666667,23.37222222,1203.5,1,18.13,19.05266667,0.942666667,32.65,4,-0.922666667,3.130270478,10,1,0,21.2,28.6,13.9,21.38,1.01,11.195,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,10/7/2025
10/21/2025,S15,12:56:36 PM,Bull Run at Rt 43,38.8030556,-77.4497222,25-3176,ST45,38.7,4.32,0,36.62,1.28,0,0,20.02,14,0,0.71,0,7.99,0,0,1.03,9.96,3.75,0,5.95,0,0,0,1.26,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3,881,,8.58,0.4,7.7,89,0.1,0.03,4.79,80.3,16.3,15.9,58.6,167,3,16.8,4.4,88.5,,,0,,5.33,,,0.04,0.03,5.42,3.5,13.1,40.56,126.08,10.95,8,9,1,0,2,0,2,17.96333333,21.42777778,1028.5,0,14.58714286,15.40566667,0.942333333,24.4,0,-0.81852381,2.632797455,10,1,0,11.5,19.6,3.4,16.11,0.57,8.34,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,10/21/2025
3/19/2025,S16,10:25:00 AM,Piney Branch,38.797787,-77.355637,25-0364,FLOAT L1,6.62,0.22,0,8.64,0.22,0,0,7.2,4.8,0,0,0,3.01,0,0,0,8.85,2.54,0,1.66,0,0,0,1.13,0,3.04,0.02,0,0,0.46,0.13,0,0.3,0,0,0,1.15,0,2.6,0,124,546,,12.5,,7,,0.01,<0.01,1.52,21.4,2.03,11.9,63,8.51,,10.9,<1.0,,,,,,,,,,,,,7.93,37.35,193.24,17.73,3,16,0,0,2,0,2,5.903333333,2.666666667,19.7,0,10.82285714,9.924333333,1.424,22.53,0,0.89852381,3.763476976,3,0,0,11.1,20.1,2.1,19.53,1.62,10.575,25.49469458,68.08144537,0.143389733,5.878979065,0,0,0.25810152,0.143389733,29.14068659,61.43481689,6.636565613,2.501254211,0.050168423,0,0.157672185,0.078836093,3/19/2025
2/20/2024,S17,11:30,Bull Run upstream of UOSA,38.797717,-77.45866,24-0346,PF02,13.01,1.15,0,13.91,0.41,-0.19,-0.24,10.52,7.06,0.84,2.65,0.14,4.48,1.64,0.59,11.33,9.38,8.09,3.94,2.55,3.72,0.05,0,4.07,nd,31.85,13.1,0.48,12.24,0,0,nd,nd,-0.52,nd,nd,0,2.06,nd,nd,102,632,,13.6,,7.7,,0.01,0.02,2.9,50.3,7.09,10.1,59.2,57.9,,7,5.3,,,,,,,,,,,,,32.77,89.21,213.47,41.53,9,12,1,1,2,2,2,4.596666667,3.144,16,0,6.418571429,6.617333333,0.635333333,18.76,0,-0.198761905,13.48126133,2,0,0,2,9,-5,7.85,0.61,4.23,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,2/20/2024
3/18/2024,S17,10:00,Bull Run upstream of UOSA,38.797717,-77.45866,24-0514,PF02,14.72,0.07,4.2,11.33,0.06,-0.15,-0.37,8.43,5.56,0.8,4.22,0.2,4.69,0.35,0.72,9.84,7.09,5,4.27,2.25,0.32,-0.22,0.83,0.07,0,4.52,0.3,0.52,0.62,-0.06,0.17,0.01,0.04,-0.45,-0.21,0.73,3.05,0.45,0.49,0.22,54.9,451,,11.3,,7.7,,0.01,<0.01,0.2,39.9,1.77,10.3,32.4,51.1,,10.8,2.3,,,,,,,,,,,,,0.76,81.88,292.83,23.85,10,7,0,0,3,0,3,8.013333333,5.092207792,51.8,0,18.40571429,10.23933333,0.775333333,28.28,0,8.166380952,7.996614363,3,0,0,13.5,22.4,4.7,21.7,2.59,12.145,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,3/18/2024
